156	内蒙古	呼和浩特	和林格尔	471	11500
157	内蒙古	呼和浩特	武川	471	11700
158	内蒙古	包头	包头	472	14000
159	内蒙古	包头	东河	472	14000
160	内蒙古	包头	青山	472	14000
161	内蒙古	包头	九原	472	14000
162	内蒙古	包头	固阳	472	14200
163	内蒙古	包头	昆都伦	472	14000
164	内蒙古	包头	白云矿	472	14000
165	内蒙古	包头	土默特右旗	472	14100
166	内蒙古	包头	达尔罕茂明安联合旗	472	14500
167	内蒙古	乌海	乌海	473	16000
168	内蒙古	乌海	海勃湾	473	16000
169	内蒙古	乌海	乌达	473	16000
170	内蒙古	乌海	海南	473	16000
171	内蒙古	赤峰	赤峰	476	24000
172	内蒙古	赤峰	红山	476	24000
173	内蒙古	赤峰	松山	476	24000
174	内蒙古	赤峰	巴林左旗	476	25450
175	内蒙古	赤峰	林西	476	25250
176	内蒙古	赤峰	翁牛特旗	476	24500
177	内蒙古	赤峰	宁城	476	24200
178	内蒙古	赤峰	元宝山	476	24000
179	内蒙古	赤峰	阿鲁科尔沁旗	476	25500
180	内蒙古	赤峰	巴林右旗	476	25150
181	内蒙古	赤峰	克什克腾旗	476	25350
182	内蒙古	赤峰	喀喇沁旗	476	24400
183	内蒙古	赤峰	敖汉旗	476	24300
184	内蒙古	通辽	通辽	475	28000
185	内蒙古	通辽	科尔沁	475	28000
186	内蒙古	通辽	科尔沁左翼后旗	475	28100
187	内蒙古	通辽	库伦旗	475	28200
188	内蒙古	通辽	扎鲁特旗	475	29100
189	内蒙古	通辽	科尔沁左翼中旗	475	29300
190	内蒙古	通辽	开鲁	475	28400
191	内蒙古	通辽	奈曼旗	475	28300
192	内蒙古	通辽	霍林郭勒	475	29200
193	内蒙古	鄂尔多斯	鄂尔多斯	477	17000
194	内蒙古	鄂尔多斯	东胜	477	17000
195	内蒙古	鄂尔多斯	准格尔旗	477	17100
196	内蒙古	鄂尔多斯	鄂托克旗	477	16100
197	内蒙古	鄂尔多斯	乌审旗	477	17300
198	内蒙古	鄂尔多斯	达拉特旗	477	14300
199	内蒙古	鄂尔多斯	鄂托克前旗	477	16200
200	内蒙古	鄂尔多斯	杭锦旗	477	17400
201	内蒙古	鄂尔多斯	伊金霍洛旗	477	17200
202	内蒙古	呼伦贝尔	呼伦贝尔	470	21000
203	内蒙古	呼伦贝尔	海拉尔	470	21000
204	内蒙古	呼伦贝尔	莫力达瓦达斡尔族自治旗	470	162850
205	内蒙古	呼伦贝尔	鄂温克族自治旗	470	21100
206	内蒙古	呼伦贝尔	新巴尔虎左旗	470	21200
207	内蒙古	呼伦贝尔	满洲里	470	21400
208	内蒙古	呼伦贝尔	扎兰屯	470	162650
209	内蒙古	呼伦贝尔	根河	470	22350
210	内蒙古	呼伦贝尔	阿荣旗	470	162750
211	内蒙古	呼伦贝尔	鄂伦春自治旗	470	22450
212	内蒙古	呼伦贝尔	陈巴尔虎旗	470	21500
213	内蒙古	呼伦贝尔	新巴尔虎右旗	470	21300
214	内蒙古	呼伦贝尔	牙克石	470	22150
215	内蒙古	呼伦贝尔	额尔古纳	470	22250
216	内蒙古	巴彦淖尔	巴彦淖尔	478	15000
217	内蒙古	巴彦淖尔	临河	478	15000
218	内蒙古	巴彦淖尔	磴口	478	15200
219	内蒙古	巴彦淖尔	乌拉特中旗	478	15300
220	内蒙古	巴彦淖尔	杭锦后旗	478	15400
221	内蒙古	巴彦淖尔	五原	478	15100
222	内蒙古	巴彦淖尔	乌拉特前旗	478	14400
223	内蒙古	巴彦淖尔	乌拉特后旗	478	15500
224	内蒙古	乌兰察布	乌兰察布	474	12000
225	内蒙古	乌兰察布	集宁	474	12000
226	内蒙古	乌兰察布	化德	474	13350
227	内蒙古	乌兰察布	兴和	474	13650
228	内蒙古	乌兰察布	察哈尔右翼前旗	474	12200
229	内蒙古	乌兰察布	察哈尔右翼后旗	474	12400
230	内蒙古	乌兰察布	丰镇	474	12100
231	内蒙古	乌兰察布	卓资	474	12300
232	内蒙古	乌兰察布	商都	474	13400
233	内蒙古	乌兰察布	凉城	474	13750
234	内蒙古	乌兰察布	察哈尔右翼中旗	474	13500
235	内蒙古	乌兰察布	四子王旗	474	11800
236	内蒙古	兴安盟	兴安盟	482	137400
237	内蒙古	兴安盟	乌兰浩特	482	137400
238	内蒙古	兴安盟	科尔沁右翼前旗	482	137400
239	内蒙古	兴安盟	扎赉特旗	482	137600
240	内蒙古	兴安盟	阿尔山	482	137400
241	内蒙古	兴安盟	科尔沁右翼中旗	482	29400
242	内蒙古	兴安盟	突泉	482	137500
243	内蒙古	锡林郭勒盟	锡林郭勒盟	479	26000
244	内蒙古	锡林郭勒盟	二连浩特	479	12600
245	内蒙古	锡林郭勒盟	阿巴嘎旗	479	11400
246	内蒙古	锡林郭勒盟	苏尼特右旗	479	11200
247	内蒙古	锡林郭勒盟	西乌珠穆沁旗	479	26200
248	内蒙古	锡林郭勒盟	镶黄旗	479	13250
249	内蒙古	锡林郭勒盟	正蓝旗	479	27200
250	内蒙古	锡林郭勒盟	锡林浩特	479	26000
251	内蒙古	锡林郭勒盟	苏尼特左旗	479	11300
252	内蒙古	锡林郭勒盟	东乌珠穆沁旗	479	26300
253	内蒙古	锡林郭勒盟	太仆寺旗	479	27000
254	内蒙古	锡林郭勒盟	正镶白旗	479	13800
255	内蒙古	锡林郭勒盟	多伦	479	27300
256	内蒙古	阿拉善盟	阿拉善盟	483	750300
257	内蒙古	阿拉善盟	阿拉善左旗	483	750300
258	内蒙古	阿拉善盟	额济纳旗	483	735400
259	内蒙古	阿拉善盟	阿拉善右旗	483	737300
260	吉林	长春	长春	431	130000
261	吉林	长春	南关	431	130000
262	吉林	长春	朝阳	431	130000
263	吉林	长春	绿园	431	130000
264	吉林	长春	农安	431	130200
265	吉林	长春	榆树	431	130400
266	吉林	长春	宽城	431	130000
267	吉林	长春	二道	431	130000
268	吉林	长春	双阳	431	130600
269	吉林	长春	九台	431	130500
270	吉林	长春	德惠	431	130300
